316.23,2.24464e-03
316.96,2.24718e-03
317.69,2.24972e-03
318.42,2.25292e-03
319.15,2.25660e-03
319.89,2.26034e-03
320.63,2.26408e-03
321.37,2.26782e-03
322.11,2.27156e-03
322.85,2.27530e-03
323.59,2.27903e-03
324.34,2.28282e-03
325.09,2.28661e-03
325.84,2.29040e-03
326.59,2.29419e-03
327.34,2.29798e-03
328.10,2.30120e-03
328.85,2.30034e-03
329.61,2.29947e-03
330.37,2.29859e-03
331.13,2.29772e-03
331.89,2.29685e-03
332.66,2.29596e-03
333.43,2.29508e-03
334.19,2.29421e-03
334.97,2.29331e-03
335.74,2.29243e-03
336.51,2.29154e-03
337.29,2.29065e-03
338.06,2.29267e-03
338.84,2.32955e-03
339.63,2.36691e-03
340.41,2.40380e-03
341.19,2.44068e-03
341.98,2.47804e-03
342.77,2.51540e-03
343.56,2.55276e-03
344.35,2.59012e-03
345.14,2.62748e-03
345.94,2.66531e-03
346.74,2.70314e-03
347.54,2.74097e-03
348.34,2.80670e-03
349.14,2.91019e-03
349.95,3.01497e-03
350.75,3.11845e-03
351.56,3.22323e-03
352.37,3.32801e-03
353.18,3.43279e-03
354.00,3.53886e-03
354.81,3.64364e-03
355.63,3.74971e-03
356.45,3.85579e-03
357.27,3.92288e-03
358.10,3.91043e-03
358.92,3.89813e-03
359.75,3.88568e-03
360.58,3.87323e-03
361.41,3.86078e-03
362.24,3.84833e-03
363.08,3.83573e-03
363.92,3.82313e-03
364.75,3.81068e-03
365.59,3.79808e-03
366.44,3.77064e-03
367.28,3.73000e-03
368.13,3.68888e-03
368.98,3.64775e-03
369.83,3.60663e-03
370.68,3.56551e-03
371.54,3.52390e-03
372.39,3.48277e-03
373.25,3.44117e-03
374.11,3.39956e-03
374.97,3.35795e-03
375.84,3.47131e-03
376.70,3.58885e-03
377.57,3.70776e-03
378.44,3.82666e-03
379.31,3.94557e-03
380.19,4.06585e-03
381.07,4.18612e-03
381.94,4.30503e-03
382.82,4.42530e-03
383.71,4.54694e-03
384.59,4.66722e-03
385.48,4.78005e-03
386.37,4.88536e-03
387.26,4.99067e-03
388.15,5.09598e-03
389.05,5.20247e-03
389.94,5.30778e-03
390.84,5.41428e-03
391.74,5.52077e-03
392.65,5.62844e-03
393.55,5.73494e-03
394.46,5.84261e-03
395.37,5.91102e-03
396.28,5.92210e-03
397.19,5.93318e-03
398.11,5.94439e-03
399.02,5.95547e-03
399.94,5.96668e-03
400.87,5.97800e-03
401.79,5.98921e-03
402.72,6.00054e-03
403.65,6.01186e-03
404.58,6.02319e-03
405.51,6.00087e-03
406.44,5.95085e-03
407.38,5.90029e-03
408.32,5.84972e-03
409.26,5.79916e-03
410.20,5.74860e-03
411.15,5.69750e-03
412.10,5.64640e-03
413.05,5.59530e-03
414.00,5.54420e-03
414.95,5.51235e-03
415.91,5.48016e-03
416.87,5.44797e-03
417.83,5.41579e-03
418.79,5.38360e-03
419.76,5.35108e-03
420.73,5.31855e-03
421.70,5.28603e-03
422.67,5.33958e-03
423.64,5.43166e-03
424.62,5.52469e-03
425.60,5.61772e-03
426.58,5.71075e-03
427.56,5.80379e-03
428.55,5.89777e-03
429.54,5.99175e-03
430.53,6.03787e-03
431.52,6.04247e-03
432.51,6.04706e-03
433.51,6.05170e-03
434.51,6.05634e-03
435.51,6.06098e-03
436.52,6.06566e-03
437.52,6.07030e-03
438.53,6.07499e-03
439.54,6.07967e-03
440.55,6.08436e-03
441.57,6.04770e-03
442.59,5.97836e-03
443.61,5.90903e-03
444.63,5.83969e-03
445.66,5.76968e-03
446.68,5.70034e-03
447.71,5.63032e-03
448.75,5.55963e-03
449.78,5.48961e-03
450.82,5.41892e-03
451.86,5.41183e-03
452.90,5.41806e-03
453.94,5.42428e-03
454.99,5.43056e-03
456.04,5.43685e-03
457.09,5.44313e-03
458.14,5.44942e-03
459.20,5.45576e-03
460.26,5.47853e-03
461.32,5.55184e-03
462.38,5.62515e-03
463.45,5.69915e-03
464.52,5.77315e-03
465.59,5.84715e-03
466.66,5.92115e-03
467.74,5.99584e-03
468.81,6.06984e-03
469.89,6.14454e-03
470.98,6.03771e-03
472.06,5.91160e-03
473.15,5.78432e-03
474.24,5.65705e-03
475.34,5.52860e-03
476.43,5.40132e-03
477.53,5.27288e-03
478.63,5.14443e-03
479.73,5.01599e-03
480.84,5.08766e-03
481.95,5.22402e-03
483.06,5.36039e-03
484.17,5.49675e-03
485.29,5.63435e-03
486.41,5.77194e-03
487.53,5.90953e-03
488.65,6.04712e-03
489.78,6.18595e-03
490.91,6.15295e-03
492.04,6.07842e-03
493.17,6.00388e-03
494.31,5.92869e-03
495.45,5.85350e-03
496.59,5.77831e-03
497.74,5.70246e-03
498.88,5.62726e-03
500.03,5.58366e-03
501.19,6.75405e-03
502.34,7.91435e-03
503.50,9.08474e-03
504.66,1.02551e-02
505.82,1.14255e-02
506.99,1.15509e-02
508.16,1.14845e-02
509.33,1.14180e-02
510.50,1.13516e-02
511.68,1.12845e-02
512.86,1.11382e-02
514.04,1.09624e-02
515.23,1.07851e-02
516.42,1.06078e-02
517.61,1.04305e-02
518.80,1.02532e-02
520.00,1.00744e-02
521.19,9.87340e-03
522.40,9.66901e-03
523.60,9.46632e-03
524.81,9.26192e-03
526.02,9.05753e-03
527.23,8.85315e-03
528.45,8.64706e-03
529.66,8.44268e-03
530.88,8.35362e-03
532.11,8.30943e-03
533.33,8.26560e-03
534.56,8.22140e-03
535.80,8.17685e-03
537.03,8.13266e-03
538.27,8.08810e-03
539.51,8.04355e-03
540.75,8.24195e-03
542.00,8.60195e-03
543.25,8.96195e-03
544.50,9.32195e-03
545.76,9.68484e-03
547.02,1.00477e-02
548.28,1.04106e-02
549.54,1.07735e-02
550.81,1.10679e-02
552.08,1.13218e-02
553.35,1.15756e-02
554.63,1.18315e-02
555.90,1.20854e-02
557.19,1.23433e-02
558.47,1.25991e-02
559.76,1.28570e-02
561.05,1.28488e-02
562.34,1.27798e-02
563.64,1.27102e-02
564.94,1.26407e-02
566.24,1.25711e-02
567.54,1.25016e-02
568.85,1.24315e-02
570.16,1.23712e-02
571.48,1.23820e-02
572.80,1.23927e-02
574.12,1.24034e-02
575.44,1.24141e-02
576.77,1.24249e-02
578.10,1.24357e-02
579.43,1.24465e-02
580.76,1.22185e-02
582.10,1.18083e-02
583.45,1.13950e-02
584.79,1.09848e-02
586.14,1.05715e-02
587.49,1.01582e-02
588.84,9.74488e-03
590.20,9.39710e-03
591.56,9.44691e-03
592.93,9.49709e-03
594.29,9.54691e-03
595.66,9.59709e-03
597.04,9.64764e-03
598.41,9.69782e-03
599.79,9.74837e-03
601.17,1.01277e-02
602.56,1.05692e-02
603.95,1.10107e-02
605.34,1.14522e-02
606.74,1.18969e-02
608.13,1.23384e-02
609.54,1.27863e-02
610.94,1.28711e-02
612.35,1.27793e-02
613.76,1.26874e-02
615.18,1.25949e-02
616.59,1.25030e-02
618.02,1.24099e-02
619.44,1.23174e-02
620.87,1.23772e-02
622.30,1.25354e-02
623.73,1.26937e-02
625.17,1.28531e-02
626.61,1.30124e-02
628.06,1.31729e-02
629.51,1.33334e-02
630.96,1.33186e-02
632.41,1.32144e-02
633.87,1.31095e-02
635.33,1.30046e-02
636.80,1.28990e-02
638.26,1.27941e-02
639.73,1.26885e-02
641.21,1.24846e-02
642.69,1.22589e-02
644.17,1.20333e-02
645.65,1.18077e-02
647.14,1.15805e-02
648.63,1.13533e-02
650.13,1.11721e-02
651.63,1.14903e-02
653.13,1.18085e-02
654.64,1.21288e-02
656.15,1.24492e-02
657.66,1.27695e-02
659.17,1.30297e-02
660.69,1.32739e-02
662.22,1.35197e-02
663.74,1.37640e-02
665.27,1.38837e-02
666.81,1.34119e-02
668.34,1.29432e-02
669.88,1.24715e-02
671.43,1.19967e-02
672.98,1.15219e-02
674.53,1.10470e-02
676.08,1.11619e-02
677.64,1.15358e-02
679.20,1.19097e-02
680.77,1.22860e-02
682.34,1.26623e-02
683.91,1.30386e-02
685.49,1.31138e-02
687.07,1.25139e-02
688.65,1.19141e-02
690.24,1.13104e-02
691.83,1.07067e-02
693.43,1.00993e-02
695.02,9.51187e-03
