316.23,6.92607e-05
316.96,6.93198e-05
317.69,6.93790e-05
318.42,6.94501e-05
319.15,6.95300e-05
319.89,6.96109e-05
320.63,6.96919e-05
321.37,6.97729e-05
322.11,6.98539e-05
322.85,6.99349e-05
323.59,7.00159e-05
324.34,7.00980e-05
325.09,7.01800e-05
325.84,7.02621e-05
326.59,7.03442e-05
327.34,7.04263e-05
328.10,7.05006e-05
328.85,7.05162e-05
329.61,7.05320e-05
330.37,7.05478e-05
331.13,7.05636e-05
331.89,7.05793e-05
332.66,7.05953e-05
333.43,7.06113e-05
334.19,7.06271e-05
334.97,7.06434e-05
335.74,7.06594e-05
336.51,7.06753e-05
337.29,7.06916e-05
338.06,7.07068e-05
338.84,7.07135e-05
339.63,7.07203e-05
340.41,7.07270e-05
341.19,7.07337e-05
341.98,7.07405e-05
342.77,7.07473e-05
343.56,7.07541e-05
344.35,7.07609e-05
345.14,7.07676e-05
345.94,7.07745e-05
346.74,7.07814e-05
347.54,7.07883e-05
348.34,7.08593e-05
349.14,7.10173e-05
349.95,7.11772e-05
350.75,7.13351e-05
351.56,7.14950e-05
352.37,7.16549e-05
353.18,7.18148e-05
354.00,7.19767e-05
354.81,7.21366e-05
355.63,7.22985e-05
356.45,7.24604e-05
357.27,7.26707e-05
358.10,7.29835e-05
358.92,7.32924e-05
359.75,7.36051e-05
360.58,7.39179e-05
361.41,7.42306e-05
362.24,7.45434e-05
363.08,7.48599e-05
363.92,7.51764e-05
364.75,7.54891e-05
365.59,7.58056e-05
366.44,7.59443e-05
367.28,7.59140e-05
368.13,7.58835e-05
368.98,7.58529e-05
369.83,7.58223e-05
370.68,7.57917e-05
371.54,7.57608e-05
372.39,7.57302e-05
373.25,7.56992e-05
374.11,7.56683e-05
374.97,7.56373e-05
375.84,7.54236e-05
376.70,7.52058e-05
377.57,7.49855e-05
378.44,7.47652e-05
379.31,7.45449e-05
380.19,7.43220e-05
381.07,7.40992e-05
381.94,7.38789e-05
